"date_value","dispoType","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2018-06-15,"Guilty",0,0,0,1,1,4,0,0,0,0,0,0,0,0,3,2,0,2
2018-06-15,"Guilty Plea/Nolo",0,0,0,2,0,3,4,0,0,0,0,2,0,0,3,10,8,8
2018-06-15,"Not Guilty/Acquittal",0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2
2018-06-15,"Total",0,1,1,4,1,17,6,0,0,0,3,6,1,1,15,17,30,25
2018-06-16,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-16,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-06-16,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-16,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-16,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-16,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-06-18,"Dismissed/Withdrawn/Etc",0,0,1,3,1,6,8,0,0,0,2,0,0,3,6,7,3,25
2018-06-18,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2
2018-06-18,"Guilty",0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,2,3,4
2018-06-18,"Guilty Plea/Nolo",1,0,3,0,0,3,0,3,0,0,3,1,4,1,2,6,6,8
2018-06-18,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2018-06-18,"Total",1,1,4,3,2,12,8,3,0,0,5,1,4,4,13,18,14,40
2018-06-19,"Dismissed/Withdrawn/Etc",0,0,0,0,3,1,2,0,0,0,0,1,0,0,2,5,2,11
2018-06-19,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,2
2018-06-19,"Guilty",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2
2018-06-19,"Guilty Plea/Nolo",1,0,9,6,5,4,1,0,0,0,0,0,0,5,6,12,2,20
2018-06-19,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-06-19,"Total",1,0,9,6,9,6,3,0,0,0,0,1,1,5,14,20,5,36
2018-06-20,"Dismissed/Withdrawn/Etc",0,0,2,0,2,2,1,0,0,0,3,1,0,0,10,7,3,7
2018-06-20,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,5
2018-06-20,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,0
2018-06-20,"Guilty Plea/Nolo",0,0,4,3,2,2,0,1,0,0,2,3,2,3,3,23,6,15
2018-06-20,"Not Guilty/Acquittal",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3
2018-06-20,"Total",1,0,6,3,4,5,1,1,0,0,5,4,2,3,28,33,13,30
2018-06-21,"Dismissed/Withdrawn/Etc",0,1,0,3,1,9,2,0,0,0,0,3,1,4,6,16,1,24
2018-06-21,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2018-06-21,"Guilty",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3
2018-06-21,"Guilty Plea/Nolo",0,1,0,2,1,2,3,0,0,0,3,0,4,0,4,10,4,10
2018-06-21,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-06-21,"Total",1,2,0,5,2,12,5,0,0,0,3,4,5,4,11,27,5,40
2018-06-22,"Dismissed/Withdrawn/Etc",0,0,1,1,0,10,1,33,0,0,2,2,1,0,7,9,3,27
2018-06-22,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,14
2018-06-22,"Guilty",0,2,0,0,0,3,0,0,0,0,0,0,1,0,4,0,3,3
2018-06-22,"Guilty Plea/Nolo",1,0,2,2,0,2,6,0,0,0,0,0,1,0,2,4,5,14
2018-06-22,"Not Guilty/Acquittal",0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
2018-06-22,"Total",1,2,3,4,0,18,7,33,0,0,2,2,3,0,13,14,22,58
2018-06-23,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-23,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2018-06-23,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-23,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-23,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-23,"Total",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2018-06-25,"Dismissed/Withdrawn/Etc",0,0,3,3,5,6,2,1,0,0,0,1,0,0,4,4,2,12
2018-06-25,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2018-06-25,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3
2018-06-25,"Guilty Plea/Nolo",4,1,20,5,2,4,0,8,0,0,11,0,1,1,2,13,4,7
2018-06-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-25,"Total",4,1,23,8,7,10,2,9,0,0,11,1,1,1,10,18,8,25
2018-06-26,"Dismissed/Withdrawn/Etc",0,0,0,1,0,8,0,0,0,0,0,0,0,2,7,5,0,22
2018-06-26,"Diversion",0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,1
2018-06-26,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
2018-06-26,"Guilty Plea/Nolo",0,2,4,1,1,2,1,1,0,0,1,1,0,1,2,9,5,10
2018-06-26,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2018-06-26,"Total",0,2,4,3,1,10,1,1,0,0,1,1,0,3,19,18,5,35
2018-06-27,"Dismissed/Withdrawn/Etc",0,1,0,0,1,2,1,0,0,0,0,1,1,0,8,25,5,19
2018-06-27,"Diversion",0,0,0,1,0,1,0,0,0,0,0,0,1,0,14,1,1,4
2018-06-27,"Guilty",0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1
2018-06-27,"Guilty Plea/Nolo",0,0,1,1,0,2,3,0,0,0,1,1,7,0,0,15,0,14
2018-06-27,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-06-27,"Total",0,1,2,2,1,5,4,0,0,0,1,2,10,0,27,42,6,39
2018-06-28,"Dismissed/Withdrawn/Etc",0,1,4,1,6,11,1,0,0,0,0,5,0,0,6,1,1,31
2018-06-28,"Diversion",0,0,0,0,0,1,0,0,0,0,0,1,1,0,7,1,0,1
2018-06-28,"Guilty",0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5,1,1
2018-06-28,"Guilty Plea/Nolo",0,4,2,1,2,2,0,2,0,0,0,1,0,1,5,9,5,8
2018-06-28,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
2018-06-28,"Total",0,5,6,2,8,15,1,2,0,0,0,8,1,1,28,16,8,44
2018-06-29,"Dismissed/Withdrawn/Etc",0,0,0,2,0,8,1,0,0,0,1,3,0,1,4,2,3,11
2018-06-29,"Diversion",0,0,0,0,0,0,0,0,0,0,2,2,1,1,4,0,7,8
2018-06-29,"Guilty",0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3
2018-06-29,"Guilty Plea/Nolo",0,0,2,0,1,5,7,0,0,0,1,0,2,0,4,14,4,9
2018-06-29,"Not Guilty/Acquittal",0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2018-06-29,"Total",0,0,2,5,1,17,8,0,0,0,4,5,3,2,14,16,15,32
2018-06-30,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-30,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-06-30,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-30,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-30,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-30,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-07-02,"Dismissed/Withdrawn/Etc",0,0,2,0,0,8,0,0,0,0,0,2,2,2,10,5,2,11
2018-07-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3
2018-07-02,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4
2018-07-02,"Guilty Plea/Nolo",0,0,0,0,0,1,0,0,0,0,3,2,0,0,4,3,1,6
2018-07-02,"Not Guilty/Acquittal",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-07-02,"Total",0,0,2,0,3,10,0,0,0,0,3,4,2,2,22,14,4,24
2018-07-03,"Dismissed/Withdrawn/Etc",0,0,0,4,1,1,0,0,0,0,1,1,0,0,7,5,1,9
2018-07-03,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5
2018-07-03,"Guilty",0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,4,2,2
2018-07-03,"Guilty Plea/Nolo",0,0,0,1,0,1,0,1,0,0,2,0,1,1,3,7,5,2
2018-07-03,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
2018-07-03,"Total",0,0,0,5,1,5,0,1,0,0,3,1,1,1,17,16,8,19
2018-07-04,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-07-04,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-04,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-04,"Total",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-07-05,"Dismissed/Withdrawn/Etc",0,0,0,4,2,10,0,0,0,0,0,3,0,0,4,5,0,14
2018-07-05,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,4
2018-07-05,"Guilty",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2018-07-05,"Guilty Plea/Nolo",0,0,0,1,0,0,2,0,0,0,0,1,0,1,3,2,0,7
2018-07-05,"Not Guilty/Acquittal",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
2018-07-05,"Total",0,0,0,5,2,14,2,0,0,0,0,6,0,1,12,7,0,28
2018-07-06,"Dismissed/Withdrawn/Etc",0,0,2,0,0,2,2,2,0,0,0,4,0,1,0,13,4,7
2018-07-06,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3
2018-07-06,"Guilty",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,3
2018-07-06,"Guilty Plea/Nolo",0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,6,4,1
2018-07-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-07-06,"Total",0,1,3,0,2,3,2,2,0,0,0,4,0,1,3,21,14,14
2018-07-07,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-07,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018-07-07,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-07,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-07,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-07,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018-07-09,"Dismissed/Withdrawn/Etc",1,1,0,2,6,12,3,0,0,0,0,1,0,2,4,9,4,21
2018-07-09,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2
2018-07-09,"Guilty",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
2018-07-09,"Guilty Plea/Nolo",2,1,3,2,1,5,2,0,0,0,1,2,1,4,3,10,5,8
2018-07-09,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1
2018-07-09,"Total",3,2,3,4,8,17,5,0,0,0,1,5,1,6,12,20,14,32
2018-07-10,"Dismissed/Withdrawn/Etc",0,0,0,1,0,4,3,1,0,0,1,2,0,0,1,10,1,21
2018-07-10,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5,0,1
2018-07-10,"Guilty",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0
2018-07-10,"Guilty Plea/Nolo",0,3,0,3,2,2,2,2,0,0,0,1,1,0,0,8,4,9
2018-07-10,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1
2018-07-10,"Total",0,3,0,4,3,7,5,3,0,0,1,5,1,1,5,28,6,32
2018-07-11,"Dismissed/Withdrawn/Etc",0,2,0,1,2,3,0,0,0,0,1,1,1,2,9,4,9,16
2018-07-11,"Diversion",0,0,0,0,1,1,0,0,0,0,0,0,1,0,15,4,0,9
2018-07-11,"Guilty",0,0,0,0,0,0,0,0,0,0,9,0,1,0,8,1,2,5
2018-07-11,"Guilty Plea/Nolo",0,1,3,5,1,4,2,0,0,0,1,5,1,5,9,13,6,14
2018-07-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2018-07-11,"Total",0,3,3,6,4,8,2,0,0,0,11,6,4,7,41,22,17,46
2018-07-12,"Dismissed/Withdrawn/Etc",0,0,0,3,2,21,0,0,0,0,0,2,2,1,2,6,1,31
2018-07-12,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,4,4,0
2018-07-12,"Guilty",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2018-07-12,"Guilty Plea/Nolo",0,0,1,1,0,3,4,0,0,0,0,3,1,0,6,20,0,4
2018-07-12,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2018-07-12,"Total",0,1,1,4,2,24,4,0,0,0,0,5,5,1,20,31,5,42
2018-07-13,"Dismissed/Withdrawn/Etc",0,2,2,2,3,10,2,0,0,0,1,5,3,1,7,6,1,12
2018-07-13,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,7,3
2018-07-13,"Guilty",1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3
2018-07-13,"Guilty Plea/Nolo",1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,1,7
2018-07-13,"Not Guilty/Acquittal",0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2
2018-07-13,"Total",2,3,4,2,3,16,2,0,0,0,1,5,3,1,11,14,12,27
2018-07-14,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-14,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-07-14,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-14,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-14,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-07-16,"Dismissed/Withdrawn/Etc",0,0,1,1,4,13,2,0,0,0,4,0,2,3,6,10,4,17
2018-07-16,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,2
2018-07-16,"Guilty",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-07-16,"Guilty Plea/Nolo",0,0,3,2,2,3,1,0,0,0,0,2,0,2,0,9,3,10
2018-07-16,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2018-07-16,"Total",0,0,4,5,6,16,3,0,0,0,4,2,2,6,10,20,7,33
2018-07-17,"Dismissed/Withdrawn/Etc",0,0,0,1,1,4,2,0,0,0,0,0,0,3,14,9,1,17
2018-07-17,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,4
2018-07-17,"Guilty",0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
2018-07-17,"Guilty Plea/Nolo",0,2,2,4,2,2,1,0,0,0,1,2,0,2,4,11,1,13
2018-07-17,"Not Guilty/Acquittal",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1
2018-07-17,"Total",0,3,2,6,4,8,3,0,0,0,1,2,3,6,24,23,4,36
2018-07-18,"Dismissed/Withdrawn/Etc",0,0,0,1,1,9,2,0,0,0,3,0,2,4,6,18,2,17
2018-07-18,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,8,0,15
2018-07-18,"Guilty",0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0
2018-07-18,"Guilty Plea/Nolo",0,0,4,0,0,2,5,1,0,0,0,0,1,2,7,18,11,19
2018-07-18,"Not Guilty/Acquittal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018-07-18,"Total",0,0,4,1,1,14,8,1,0,0,3,0,4,6,32,44,13,52
2018-07-19,"Dismissed/Withdrawn/Etc",0,1,1,3,1,5,1,0,0,0,0,0,0,2,3,16,1,24
2018-07-19,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,4
2018-07-19,"Guilty",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2018-07-19,"Guilty Plea/Nolo",1,0,0,1,0,4,2,1,0,0,0,2,1,1,4,18,0,12
2018-07-19,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018-07-19,"Total",2,1,1,4,1,10,3,1,0,0,0,3,2,3,15,34,1,42
2018-07-20,"Dismissed/Withdrawn/Etc",0,0,2,5,0,9,2,0,0,0,0,0,4,2,6,19,1,21
2018-07-20,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-20,"Guilty",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0
2018-07-20,"Guilty Plea/Nolo",0,0,2,1,0,4,0,0,0,0,0,0,0,0,3,3,2,0
2018-07-20,"Not Guilty/Acquittal",0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
2018-07-20,"Total",0,1,4,6,0,15,4,0,0,0,0,0,4,2,9,23,5,25
2018-07-23,"Dismissed/Withdrawn/Etc",0,0,2,2,1,12,2,0,0,0,1,1,0,3,5,6,2,8
2018-07-23,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1
2018-07-23,"Guilty",0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,1,2,5
2018-07-23,"Guilty Plea/Nolo",0,0,0,2,2,3,5,1,0,0,21,1,2,0,2,11,2,6
2018-07-23,"Not Guilty/Acquittal",0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,1
2018-07-23,"Total",0,2,2,4,5,18,7,1,0,0,22,3,2,3,13,18,9,21
2018-07-24,"Dismissed/Withdrawn/Etc",1,0,1,1,0,5,1,0,0,0,1,0,1,0,8,8,5,12
2018-07-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2
2018-07-24,"Guilty",1,0,1,0,1,0,0,0,0,0,0,1,0,0,3,1,2,2
2018-07-24,"Guilty Plea/Nolo",1,4,0,1,0,3,0,0,0,0,0,2,1,0,4,9,2,12
2018-07-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-07-24,"Total",3,4,2,2,1,8,1,0,0,0,1,3,2,0,19,21,9,29
2018-07-25,"Dismissed/Withdrawn/Etc",0,0,0,1,1,4,0,0,0,0,2,1,0,0,10,14,4,19
2018-07-25,"Diversion",0,0,0,0,0,1,0,1,0,0,0,0,1,2,12,4,0,4
2018-07-25,"Guilty",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,2
2018-07-25,"Guilty Plea/Nolo",0,1,14,5,1,6,2,0,0,0,0,0,0,0,1,10,3,9
2018-07-25,"Not Guilty/Acquittal",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2018-07-25,"Total",0,1,14,7,2,12,2,1,0,0,2,3,1,2,27,29,9,35
2018-07-26,"Dismissed/Withdrawn/Etc",0,1,1,2,4,4,2,0,0,0,0,4,0,0,3,3,0,11
2018-07-26,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,4,1
2018-07-26,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
2018-07-26,"Guilty Plea/Nolo",1,0,0,0,2,0,0,0,0,0,0,1,0,0,4,11,0,3
2018-07-26,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-26,"Total",1,1,1,2,6,5,2,0,0,0,0,5,0,0,33,16,4,16
2018-07-27,"Dismissed/Withdrawn/Etc",0,0,1,1,0,5,0,0,0,0,1,1,0,0,15,7,0,8
2018-07-27,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018-07-27,"Guilty",1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,5
2018-07-27,"Guilty Plea/Nolo",0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,3
2018-07-27,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-27,"Total",1,0,1,1,0,7,0,0,0,0,1,1,2,0,25,7,0,17
2018-07-28,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-28,"Diversion",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0
2018-07-28,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-28,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-28,"Total",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0
2018-07-30,"Dismissed/Withdrawn/Etc",0,0,2,3,2,7,0,1,0,0,0,6,3,0,5,9,4,16
2018-07-30,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
2018-07-30,"Guilty",0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,2,2,1
2018-07-30,"Guilty Plea/Nolo",0,2,2,3,1,1,1,1,0,0,0,1,2,0,4,2,5,8
2018-07-30,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-30,"Total",0,2,4,8,3,9,1,2,0,0,1,7,5,0,13,13,11,26
2018-07-31,"Dismissed/Withdrawn/Etc",0,0,0,0,0,3,1,1,0,0,0,3,0,1,5,12,1,28
2018-07-31,"Diversion",0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,1,0,2
2018-07-31,"Guilty",0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,3,0,2
2018-07-31,"Guilty Plea/Nolo",0,3,1,7,0,1,1,0,0,0,0,0,1,0,2,14,6,10
2018-07-31,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-31,"Total",0,3,1,7,0,7,4,2,0,0,0,6,4,1,12,30,7,42
2018-08-01,"Dismissed/Withdrawn/Etc",0,0,1,2,2,2,4,0,0,0,1,0,6,1,1,11,5,15
2018-08-01,"Diversion",0,0,0,0,0,3,3,0,0,0,0,0,1,0,15,5,0,8
2018-08-01,"Guilty",0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,1
2018-08-01,"Guilty Plea/Nolo",1,0,0,3,1,1,0,0,0,0,0,1,0,0,4,7,3,16
2018-08-01,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4
2018-08-01,"Total",1,0,1,5,3,7,7,0,0,0,1,2,7,1,24,25,12,44
2018-08-02,"Dismissed/Withdrawn/Etc",0,1,1,5,1,5,1,1,0,0,0,2,0,2,6,8,1,24
2018-08-02,"Diversion",0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,9,4
2018-08-02,"Guilty",1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
2018-08-02,"Guilty Plea/Nolo",1,0,0,3,2,1,5,5,0,0,2,0,1,0,1,8,4,8
2018-08-02,"Not Guilty/Acquittal",0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
2018-08-02,"Total",2,1,1,8,4,8,6,6,0,0,4,2,1,2,12,17,15,39
2018-08-03,"Dismissed/Withdrawn/Etc",0,0,2,1,3,12,1,1,0,0,1,0,1,1,8,6,4,27
2018-08-03,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,3
2018-08-03,"Guilty",0,2,0,1,0,1,0,0,0,0,0,2,1,0,4,1,3,4
2018-08-03,"Guilty Plea/Nolo",0,1,0,0,0,0,3,0,0,1,0,0,0,0,2,4,5,5
2018-08-03,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-08-03,"Total",0,3,2,2,3,13,4,1,0,1,1,2,2,1,15,13,25,39
2018-08-04,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2018-08-04,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-04,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-04,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2018-08-06,"Dismissed/Withdrawn/Etc",0,1,2,1,1,7,0,0,0,0,2,1,1,0,3,10,6,23
2018-08-06,"Diversion",0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1
2018-08-06,"Guilty",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,5,8
